Dec 11 08:51:40.704021 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSequencing with Success 
Dec 11 08:51:40.705000 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSelection (hRequest 2BABCB90) 
Dec 11 08:51:40.705001 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSelection with Success 
Dec 11 08:51:40.705002 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearAggregate (hRequest 2BABCB90) 
Dec 11 08:51:40.705003 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearAggregate with Success 
Dec 11 08:51:40.705004 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearGroupBy (hRequest 2BABCB90) 
Dec 11 08:51:40.705005 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearGroupBy with Success 
Dec 11 08:51:40.705006 - 14908/1124 MAIN_THREAD                       	ORACLE DBFreeReq conn=0F290D08 requ=2B983F68 CLOSE 
Dec 11 08:51:40.705007 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearBuffers (hRequest 2BABCB90) 
Dec 11 08:51:40.705008 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearBuffers with success. 
Dec 11 08:51:40.705009 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable(Table = F9005) with Success 
Dec 11 08:51:40.705010 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable with Success 
Dec 11 08:51:40.705011 - 14908/1124 MAIN_THREAD                       	Entering JDB_OpenTable(Table = F9000) 
Dec 11 08:51:40.705012 - 14908/1124 MAIN_THREAD                       	Exiting JDB_OpenTable(Table = F9000) (UserHandle 2BA16470) (hRequest 0F427588) with Success 
Dec 11 08:51:40.705013 - 14908/1124 MAIN_THREAD                       	Entering JDB_FetchKeyed (hRequest 0F427588) 
Dec 11 08:51:40.705014 - 14908/1124 MAIN_THREAD                       	ORACLE DBInitReq conn=0F290D08 requ=2B97EA40 chameleon (JDEHLG) reuse 
Dec 11 08:51:40.705015 - 14908/1124 MAIN_THREAD                       	SELECT  *  FROM PRODCTLXE.F9000  WHERE  ( TMTASKID = '966381372000p2-RHWODEVPSV-OMTURSPSPY' ) 
Dec 11 08:51:40.706000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97EA40 maxrows=19 
Dec 11 08:51:40.706001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97EA40 fetched=1 
Dec 11 08:51:40.706002 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.706003 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable (hRequest 0F427588) 
Dec 11 08:51:40.706004 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable(Table = F9000) 
Dec 11 08:51:40.706005 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSequencing (hRequest 0F427588) 
Dec 11 08:51:40.706006 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSequencing with Success 
Dec 11 08:51:40.706007 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSelection (hRequest 0F427588) 
Dec 11 08:51:40.706008 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSelection with Success 
Dec 11 08:51:40.706009 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearAggregate (hRequest 0F427588) 
Dec 11 08:51:40.706010 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearAggregate with Success 
Dec 11 08:51:40.706011 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearGroupBy (hRequest 0F427588) 
Dec 11 08:51:40.706012 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearGroupBy with Success 
Dec 11 08:51:40.706013 - 14908/1124 MAIN_THREAD                       	ORACLE DBFreeReq conn=0F290D08 requ=2B97EA40 CLOSE 
Dec 11 08:51:40.706014 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearBuffers (hRequest 0F427588) 
Dec 11 08:51:40.706015 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearBuffers with success. 
Dec 11 08:51:40.706016 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable(Table = F9000) with Success 
Dec 11 08:51:40.706017 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable with Success 
Dec 11 08:51:40.706018 - 14908/1124 MAIN_THREAD                       	Entering JDB_OpenTable(Table = F9005) 
Dec 11 08:51:40.706019 - 14908/1124 MAIN_THREAD                       	Exiting JDB_OpenTable(Table = F9005) (UserHandle 2BA16470) (hRequest 2BABCB90) with Success 
Dec 11 08:51:40.706020 - 14908/1124 MAIN_THREAD                       	Entering JDB_OpenTable(Table = F9006) 
Dec 11 08:51:40.706021 - 14908/1124 MAIN_THREAD                       	Exiting JDB_OpenTable(Table = F9006) (UserHandle 2BA16470) (hRequest 2BABAD30) with Success 
Dec 11 08:51:40.706022 - 14908/1124 MAIN_THREAD                       	Entering JDB_FetchKeyed (hRequest 2BABAD30) 
Dec 11 08:51:40.706023 - 14908/1124 MAIN_THREAD                       	ORACLE DBRsetReq conn=0F290D08 requ=2B982E60 chameleon (JDEHLG) 
Dec 11 08:51:40.706024 - 14908/1124 MAIN_THREAD                       	SELECT  *  FROM PRODCTLXE.F9006  WHERE  ( TDVARNAME = 'DESENV' AND TDRLTYPE = '29' AND TDFRMREL = 'B7332' AND TDTHRREL = 'B7332' AND TDPARNTTSK = '29' AND TDCHILDTSK = '966381372000p2-RHWODEVPSV-OMTURSPSPY' )  AND  ( TDRLTYPE BETWEEN '01   ' AND '99   ' ) 
Dec 11 08:51:40.707000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B982E60 maxrows=70 
Dec 11 08:51:40.707001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B982E60 fetched=0 
Dec 11 08:51:40.707002 - 14908/1124 MAIN_THREAD                       	No More Data found (hRequest 2BABAD30) 
Dec 11 08:51:40.707003 - 14908/1124 MAIN_THREAD                       	Entering JDB_FetchKeyed (hRequest 2BABCB90) 
Dec 11 08:51:40.707004 - 14908/1124 MAIN_THREAD                       	ORACLE DBRsetReq conn=0F290D08 requ=2B983F68 chameleon (JDEHLG) 
Dec 11 08:51:40.707005 - 14908/1124 MAIN_THREAD                       	SELECT  *  FROM PRODCTLXE.F9005  WHERE  ( TVRLTYPE = '29' AND TVFRMREL = 'B7332' AND TVTHRREL = 'B7332' AND TVPARNTTSK = '29' AND TVCHILDTSK = '29' AND TVVARNAME = 'DESENV' )  AND  ( TVRLTYPE BETWEEN '01   ' AND '99   ' ) 
Dec 11 08:51:40.708000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B983F68 maxrows=72 
Dec 11 08:51:40.708001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B983F68 fetched=0 
Dec 11 08:51:40.708002 - 14908/1124 MAIN_THREAD                       	No More Data found (hRequest 2BABCB90) 
Dec 11 08:51:40.708003 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable (hRequest 2BABAD30) 
Dec 11 08:51:40.708004 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable(Table = F9006) 
Dec 11 08:51:40.708005 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSequencing (hRequest 2BABAD30) 
Dec 11 08:51:40.708006 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSequencing with Success 
Dec 11 08:51:40.708007 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSelection (hRequest 2BABAD30) 
Dec 11 08:51:40.708008 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSelection with Success 
Dec 11 08:51:40.708009 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearAggregate (hRequest 2BABAD30) 
Dec 11 08:51:40.708010 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearAggregate with Success 
Dec 11 08:51:40.708011 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearGroupBy (hRequest 2BABAD30) 
Dec 11 08:51:40.708012 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearGroupBy with Success 
Dec 11 08:51:40.708013 - 14908/1124 MAIN_THREAD                       	ORACLE DBFreeReq conn=0F290D08 requ=2B982E60 CLOSE 
Dec 11 08:51:40.708014 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearBuffers (hRequest 2BABAD30) 
Dec 11 08:51:40.708015 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearBuffers with success. 
Dec 11 08:51:40.708016 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable(Table = F9006) with Success 
Dec 11 08:51:40.708017 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable with Success 
Dec 11 08:51:40.708018 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable (hRequest 2BABCB90) 
Dec 11 08:51:40.708019 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable(Table = F9005) 
Dec 11 08:51:40.708020 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSequencing (hRequest 2BABCB90) 
Dec 11 08:51:40.708021 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSequencing with Success 
Dec 11 08:51:40.708022 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSelection (hRequest 2BABCB90) 
Dec 11 08:51:40.708023 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSelection with Success 
Dec 11 08:51:40.708024 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearAggregate (hRequest 2BABCB90) 
Dec 11 08:51:40.708025 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearAggregate with Success 
Dec 11 08:51:40.708026 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearGroupBy (hRequest 2BABCB90) 
Dec 11 08:51:40.708027 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearGroupBy with Success 
Dec 11 08:51:40.708028 - 14908/1124 MAIN_THREAD                       	ORACLE DBFreeReq conn=0F290D08 requ=2B983F68 CLOSE 
Dec 11 08:51:40.708029 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearBuffers (hRequest 2BABCB90) 
Dec 11 08:51:40.708030 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearBuffers with success. 
Dec 11 08:51:40.708031 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable(Table = F9005) with Success 
Dec 11 08:51:40.708032 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable with Success 
Dec 11 08:51:40.712000 - 14908/1124 MAIN_THREAD                       	Entering JDB_OpenTable(Table = F9001) 
Dec 11 08:51:40.712001 - 14908/1124 MAIN_THREAD                       	Exiting JDB_OpenTable(Table = F9001) (UserHandle 2BA16470) (hRequest 0F4289C8) with Success 
Dec 11 08:51:40.712002 - 14908/1124 MAIN_THREAD                       	Entering JDB_OpenTable(Table = F9001) 
Dec 11 08:51:40.712003 - 14908/1124 MAIN_THREAD                       	Exiting JDB_OpenTable(Table = F9001) (UserHandle 2BA16470) (hRequest 2BABA310) with Success 
Dec 11 08:51:40.712004 - 14908/1124 MAIN_THREAD                       	Entering JDB_SetSelection (hRequest 0F4289C8) 
Dec 11 08:51:40.712005 - 14908/1124 MAIN_THREAD                       	Exiting JDB_SetSelection With Success 
Dec 11 08:51:40.712006 - 14908/1124 MAIN_THREAD                       	Entering JDB_SelectKeyed (hRequest 0F4289C8) 
Dec 11 08:51:40.712007 - 14908/1124 MAIN_THREAD                       	ORACLE DBRsetReq conn=0F290D08 requ=2B980C50 chameleon (JDEHLG) 
Dec 11 08:51:40.712008 - 14908/1124 MAIN_THREAD                       	SELECT  *  FROM PRODCTLXE.F9001  WHERE  ( TRRLTYPE = '29' AND TRFRMREL >= 'B7332' AND TRTHRREL <= 'B7332' AND TRPARNTTSK = '29' )  AND  (  ( TRRLTYPE BETWEEN '01   ' AND '97   ' OR TRRLTYPE = '98   ' OR TRRLTYPE = '99   ' )  )  ORDER BY TRRLTYPE ASC,TRFRMREL ASC,TRTHRREL ASC,TRPARNTTSK ASC,TRPRSSEQ ASC 
Dec 11 08:51:40.713000 - 14908/1124 MAIN_THREAD                       	Exiting JDB_SelectKeyed with Success 
Dec 11 08:51:40.713001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B980C50 maxrows=57 
Dec 11 08:51:40.714000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B980C50 fetched=4 
Dec 11 08:51:40.714001 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F4289C8) 
Dec 11 08:51:40.714002 - 14908/1124 MAIN_THREAD                       	ORACLE DBRsetReq conn=0F290D08 requ=2B985070 chameleon (JDEHLG) 
Dec 11 08:51:40.714003 - 14908/1124 MAIN_THREAD                       	SELECT  COUNT(*)  FROM PRODCTLXE.F9001  WHERE  ( TRRLTYPE = '29' AND TRFRMREL = 'B7332' AND TRTHRREL = 'B7332' AND TRPARNTTSK = '966381367000m6-RHWODEVPSV-OMTURSPSPY' )  AND  (  ( TRRLTYPE BETWEEN '01   ' AND '97   ' OR TRRLTYPE = '98   ' OR TRRLTYPE = '99   ' )  ) 
Dec 11 08:51:40.715000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B985070 maxrows=1 
Dec 11 08:51:40.715001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B985070 fetched=1 
Dec 11 08:51:40.715002 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F4289C8) 
Dec 11 08:51:40.715003 - 14908/1124 MAIN_THREAD                       	ORACLE DBRsetReq conn=0F290D08 requ=2B985070 chameleon (JDEHLG) 
Dec 11 08:51:40.715004 - 14908/1124 MAIN_THREAD                       	SELECT  COUNT(*)  FROM PRODCTLXE.F9001  WHERE  ( TRRLTYPE = '29' AND TRFRMREL = 'B7332' AND TRTHRREL = 'B7332' AND TRPARNTTSK = '966381352000dq-RHWODEVPSV-OMTURSPSPY' )  AND  (  ( TRRLTYPE BETWEEN '01   ' AND '97   ' OR TRRLTYPE = '98   ' OR TRRLTYPE = '99   ' )  ) 
Dec 11 08:51:40.716000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B985070 maxrows=1 
Dec 11 08:51:40.716001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B985070 fetched=1 
Dec 11 08:51:40.716002 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F4289C8) 
Dec 11 08:51:40.716003 - 14908/1124 MAIN_THREAD                       	ORACLE DBRsetReq conn=0F290D08 requ=2B985070 chameleon (JDEHLG) 
Dec 11 08:51:40.716004 - 14908/1124 MAIN_THREAD                       	SELECT  COUNT(*)  FROM PRODCTLXE.F9001  WHERE  ( TRRLTYPE = '29' AND TRFRMREL = 'B7332' AND TRTHRREL = 'B7332' AND TRPARNTTSK = '9663813370005p-RHWODEVPSV-OMTURSPSPY' )  AND  (  ( TRRLTYPE BETWEEN '01   ' AND '97   ' OR TRRLTYPE = '98   ' OR TRRLTYPE = '99   ' )  ) 
Dec 11 08:51:40.717000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B985070 maxrows=1 
Dec 11 08:51:40.717001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B985070 fetched=1 
Dec 11 08:51:40.717002 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F4289C8) 
Dec 11 08:51:40.717003 - 14908/1124 MAIN_THREAD                       	ORACLE DBRsetReq conn=0F290D08 requ=2B985070 chameleon (JDEHLG) 
Dec 11 08:51:40.717004 - 14908/1124 MAIN_THREAD                       	SELECT  COUNT(*)  FROM PRODCTLXE.F9001  WHERE  ( TRRLTYPE = '29' AND TRFRMREL = 'B7332' AND TRTHRREL = 'B7332' AND TRPARNTTSK = '966381372000p2-RHWODEVPSV-OMTURSPSPY' )  AND  (  ( TRRLTYPE BETWEEN '01   ' AND '97   ' OR TRRLTYPE = '98   ' OR TRRLTYPE = '99   ' )  ) 
Dec 11 08:51:40.718000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B985070 maxrows=1 
Dec 11 08:51:40.718001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B985070 fetched=1 
Dec 11 08:51:40.718002 - 14908/1124 MAIN_THREAD                       	No More Data found (hRequest 0F4289C8) 
Dec 11 08:51:40.718003 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable (hRequest 2BABA310) 
Dec 11 08:51:40.718004 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable(Table = F9001) 
Dec 11 08:51:40.718005 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSequencing (hRequest 2BABA310) 
Dec 11 08:51:40.718006 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSequencing with Success 
Dec 11 08:51:40.718007 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSelection (hRequest 2BABA310) 
Dec 11 08:51:40.718008 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSelection with Success 
Dec 11 08:51:40.718009 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearAggregate (hRequest 2BABA310) 
Dec 11 08:51:40.718010 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearAggregate with Success 
Dec 11 08:51:40.718011 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearGroupBy (hRequest 2BABA310) 
Dec 11 08:51:40.718012 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearGroupBy with Success 
Dec 11 08:51:40.718013 - 14908/1124 MAIN_THREAD                       	ORACLE DBFreeReq conn=0F290D08 requ=2B985070 CLOSE 
Dec 11 08:51:40.718014 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearBuffers (hRequest 2BABA310) 
Dec 11 08:51:40.718015 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearBuffers with success. 
Dec 11 08:51:40.718016 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable(Table = F9001) with Success 
Dec 11 08:51:40.718017 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable with Success 
Dec 11 08:51:40.718018 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable (hRequest 0F4289C8) 
Dec 11 08:51:40.718019 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable(Table = F9001) 
Dec 11 08:51:40.718020 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSequencing (hRequest 0F4289C8) 
Dec 11 08:51:40.718021 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSequencing with Success 
Dec 11 08:51:40.718022 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSelection (hRequest 0F4289C8) 
Dec 11 08:51:40.718023 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSelection with Success 
Dec 11 08:51:40.718024 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearAggregate (hRequest 0F4289C8) 
Dec 11 08:51:40.718025 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearAggregate with Success 
Dec 11 08:51:40.718026 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearGroupBy (hRequest 0F4289C8) 
Dec 11 08:51:40.718027 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearGroupBy with Success 
Dec 11 08:51:40.718028 - 14908/1124 MAIN_THREAD                       	ORACLE DBFreeReq conn=0F290D08 requ=2B980C50 CLOSE 
Dec 11 08:51:40.718029 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearBuffers (hRequest 0F4289C8) 
Dec 11 08:51:40.718030 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearBuffers with success. 
Dec 11 08:51:40.718031 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable(Table = F9001) with Success 
Dec 11 08:51:40.718032 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable with Success 
Dec 11 08:51:40.718033 - 14908/1124 MAIN_THREAD                       	Entering JDB_OpenTable(Table = F9000) 
Dec 11 08:51:40.718034 - 14908/1124 MAIN_THREAD                       	Exiting JDB_OpenTable(Table = F9000) (UserHandle 2BA16470) (hRequest 0F427588) with Success 
Dec 11 08:51:40.718035 - 14908/1124 MAIN_THREAD                       	Entering JDB_FetchKeyed (hRequest 0F427588) 
Dec 11 08:51:40.718036 - 14908/1124 MAIN_THREAD                       	ORACLE DBInitReq conn=0F290D08 requ=2B97EA40 chameleon (JDEHLG) reuse 
Dec 11 08:51:40.718037 - 14908/1124 MAIN_THREAD                       	SELECT  *  FROM PRODCTLXE.F9000  WHERE  ( TMTASKID = '966381367000m6-RHWODEVPSV-OMTURSPSPY' ) 
Dec 11 08:51:40.719000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97EA40 maxrows=19 
Dec 11 08:51:40.719001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97EA40 fetched=1 
Dec 11 08:51:40.719002 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.719003 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable (hRequest 0F427588) 
Dec 11 08:51:40.719004 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable(Table = F9000) 
Dec 11 08:51:40.719005 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSequencing (hRequest 0F427588) 
Dec 11 08:51:40.719006 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSequencing with Success 
Dec 11 08:51:40.719007 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSelection (hRequest 0F427588) 
Dec 11 08:51:40.719008 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSelection with Success 
Dec 11 08:51:40.719009 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearAggregate (hRequest 0F427588) 
Dec 11 08:51:40.719010 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearAggregate with Success 
Dec 11 08:51:40.719011 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearGroupBy (hRequest 0F427588) 
Dec 11 08:51:40.719012 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearGroupBy with Success 
Dec 11 08:51:40.719013 - 14908/1124 MAIN_THREAD                       	ORACLE DBFreeReq conn=0F290D08 requ=2B97EA40 CLOSE 
Dec 11 08:51:40.719014 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearBuffers (hRequest 0F427588) 
Dec 11 08:51:40.719015 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearBuffers with success. 
Dec 11 08:51:40.719016 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable(Table = F9000) with Success 
Dec 11 08:51:40.719017 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable with Success 
Dec 11 08:51:40.719018 - 14908/1124 MAIN_THREAD                       	Entering JDB_OpenTable(Table = F9000) 
Dec 11 08:51:40.719019 - 14908/1124 MAIN_THREAD                       	Exiting JDB_OpenTable(Table = F9000) (UserHandle 2BA16470) (hRequest 0F427588) with Success 
Dec 11 08:51:40.719020 - 14908/1124 MAIN_THREAD                       	Entering JDB_FetchKeyed (hRequest 0F427588) 
Dec 11 08:51:40.719021 - 14908/1124 MAIN_THREAD                       	ORACLE DBInitReq conn=0F290D08 requ=2B97EA40 chameleon (JDEHLG) reuse 
Dec 11 08:51:40.719022 - 14908/1124 MAIN_THREAD                       	SELECT  *  FROM PRODCTLXE.F9000  WHERE  ( TMTASKID = '966381352000dq-RHWODEVPSV-OMTURSPSPY' ) 
Dec 11 08:51:40.721000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97EA40 maxrows=19 
Dec 11 08:51:40.721001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97EA40 fetched=1 
Dec 11 08:51:40.721002 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.721003 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable (hRequest 0F427588) 
Dec 11 08:51:40.721004 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable(Table = F9000) 
Dec 11 08:51:40.721005 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSequencing (hRequest 0F427588) 
Dec 11 08:51:40.721006 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSequencing with Success 
Dec 11 08:51:40.721007 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSelection (hRequest 0F427588) 
Dec 11 08:51:40.721008 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSelection with Success 
Dec 11 08:51:40.721009 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearAggregate (hRequest 0F427588) 
Dec 11 08:51:40.721010 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearAggregate with Success 
Dec 11 08:51:40.721011 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearGroupBy (hRequest 0F427588) 
Dec 11 08:51:40.721012 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearGroupBy with Success 
Dec 11 08:51:40.721013 - 14908/1124 MAIN_THREAD                       	ORACLE DBFreeReq conn=0F290D08 requ=2B97EA40 CLOSE 
Dec 11 08:51:40.721014 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearBuffers (hRequest 0F427588) 
Dec 11 08:51:40.721015 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearBuffers with success. 
Dec 11 08:51:40.721016 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable(Table = F9000) with Success 
Dec 11 08:51:40.721017 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable with Success 
Dec 11 08:51:40.721018 - 14908/1124 MAIN_THREAD                       	Entering JDB_OpenTable(Table = F9000) 
Dec 11 08:51:40.721019 - 14908/1124 MAIN_THREAD                       	Exiting JDB_OpenTable(Table = F9000) (UserHandle 2BA16470) (hRequest 0F427588) with Success 
Dec 11 08:51:40.721020 - 14908/1124 MAIN_THREAD                       	Entering JDB_FetchKeyed (hRequest 0F427588) 
Dec 11 08:51:40.721021 - 14908/1124 MAIN_THREAD                       	ORACLE DBInitReq conn=0F290D08 requ=2B97EA40 chameleon (JDEHLG) reuse 
Dec 11 08:51:40.721022 - 14908/1124 MAIN_THREAD                       	SELECT  *  FROM PRODCTLXE.F9000  WHERE  ( TMTASKID = '9663813370005p-RHWODEVPSV-OMTURSPSPY' ) 
Dec 11 08:51:40.722000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97EA40 maxrows=19 
Dec 11 08:51:40.722001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97EA40 fetched=1 
Dec 11 08:51:40.722002 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.722003 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable (hRequest 0F427588) 
Dec 11 08:51:40.722004 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable(Table = F9000) 
Dec 11 08:51:40.722005 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSequencing (hRequest 0F427588) 
Dec 11 08:51:40.722006 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSequencing with Success 
